name,lat,lon
Unnamed POI,48.8347,14.7013
Unnamed POI,50.2291,17.1898
Unnamed POI,50.7084,14.5918
Unnamed POI,49.5622,18.6462
Rozhledna Obecnice,48.9141,17.6702
Malesická vyhlídka,49.7744,13.3141
Rozhledna Máminka,49.9633,13.93
Unnamed POI,49.7807,13.3521
Unnamed POI,49.9774,14.4261
Unnamed POI,50.1504,17.0327
Výhled na Štramberk,49.5366,18.1786
Unnamed POI,49.9999,14.3211
Unnamed POI,50.0125,14.3345
Unnamed POI,49.6276,18.627
Unnamed POI,50.0869,14.3903
Unnamed POI,49.6839,18.784
Rozhledna Vrchbělá,50.5284,14.7635
Unnamed POI,49.7862,14.0013
Unnamed POI,49.8137,13.9998
Unnamed POI,49.8158,13.9975
Unnamed POI,48.9725,13.582
Unnamed POI,48.9759,13.5799
Unnamed POI,49.6923,18.2739
Unnamed POI,50.3782,13.2565
Unnamed POI,50.3791,13.256
Unnamed POI,50.384,13.2577
Unnamed POI,50.3822,13.2574
Unnamed POI,50.3807,13.2585
Vyhlídka u osady Jánské Koupele,49.8344,17.7116
Unnamed POI,49.5086,18.3702
Unnamed POI,49.5095,18.3837
Unnamed POI,50.0034,14.4501
Unnamed POI,50.1835,16.8992
Unnamed POI,50.7478,14.6304
Prosecká vyhlídka,50.1169,14.4883
Unnamed POI,50.4554,14.9589
Unnamed POI,49.512,16.5291
Lhotský vrchol,49.5367,16.5673
Unnamed POI,49.5467,16.5638
rozhledna Doubská hora,50.204,12.8466
Unnamed POI,49.3054,16.827
Unnamed POI,50.1715,16.4781
Dva kameny,49.7826,13.3468
Unnamed POI,49.5325,16.3604
Unnamed POI,49.529,16.3617
Šrámkova vyhlídka,50.4858,15.2588
Unnamed POI,48.8549,15.8611
výhled na Lužické hory,50.7951,14.3083
Unnamed POI,49.8277,18.1076
Unnamed POI,49.4924,16.7156
Unnamed POI,49.4908,16.7152
Unnamed POI,50.0988,14.351
Unnamed POI,50.1177,14.4091
Unnamed POI,49.5239,15.2097
Vřesník - přehrada,49.5298,15.2425
Vřesník - přehrada,49.5299,15.2428
výhled na Růžovský vrch,50.7964,14.3763
Unnamed POI,49.7569,14.361
Vyhlídka ševce a krále Miroslava (Pyšná princezna),50.7851,14.3114
Unnamed POI,50.7614,15.5529
Vyhlidka pod Krkavcem,49.7983,13.334
Unnamed POI,50.7094,15.7442
Unnamed POI,50.7092,15.7464
Unnamed POI,50.711,15.7124
Unnamed POI,50.0681,14.431
Unnamed POI,49.5197,18.3596
Unnamed POI,49.5425,18.4284
Unnamed POI,49.3672,17.7012
Unnamed POI,50.7747,14.4546
Unnamed POI,50.7724,14.4545
Unnamed POI,50.7695,14.4539
Unnamed POI,50.7696,14.4545
Unnamed POI,50.1168,14.4798
Unnamed POI,50.7346,14.3396
Unnamed POI,49.978,14.1611
Unnamed POI,49.5163,18.0656
Unnamed POI,49.5125,18.0456
Unnamed POI,50.7322,14.3431
Unnamed POI,49.9668,16.3737
Unnamed POI,50.5588,15.1637
Unnamed POI,49.9883,14.5527
Unnamed POI,49.9829,14.5435
Unnamed POI,49.9823,14.5441
Unnamed POI,50.0854,14.3943
Unnamed POI,50.2269,17.365
Unnamed POI,49.66,13.8158
Unnamed POI,49.6824,18.718
Unnamed POI,49.6817,18.6936
Unnamed POI,49.6655,18.7804
Unnamed POI,49.6696,18.7887
Unnamed POI,50.0734,13.8818
Unnamed POI,49.6276,18.1957
Unnamed POI,50.5992,15.2199
Sokolí skála,50.113,17.2076
Zamek Rychleby,50.3637,16.982
Jeskynní vyhlídka,50.1942,12.7893
Unnamed POI,50.5327,15.0356
Unnamed POI,49.8825,14.9042
Unnamed POI,49.6616,16.0718
Unnamed POI,49.63,16.0792
Unnamed POI,50.7802,14.2046
Unnamed POI,50.7857,14.2264
Unnamed POI,49.5254,18.3929
Unnamed POI,50.2315,17.3875
Unnamed POI,49.618,17.9742
Unnamed POI,50.0772,14.4477
Unnamed POI,49.5183,17.6284
Unnamed POI,49.1803,16.3895
Unnamed POI,50.8498,14.5382
Unnamed POI,50.4058,12.9256
Unnamed POI,49.4042,13.7159
Moravská bašta,50.0912,14.4047
Rozhledna Ládví u Kamenice,49.887,14.6125
Unnamed POI,49.7112,18.3912
Unnamed POI,49.1904,16.6085
důl Nástup,50.4327,13.3843
Unnamed POI,49.9313,14.3149
Unnamed POI,49.5541,18.2991
Unnamed POI,50.187,17.1089
vyhlídka Kobylí skála,49.5687,16.2954
Unnamed POI,48.8061,16.6367
Unnamed POI,48.8121,14.3124
Unnamed POI,48.8123,14.316
Unnamed POI,50.0237,14.5629
Stožecká skála,48.8735,13.8213
Unnamed POI,49.2167,13.4276
Unnamed POI,49.4381,14.1929
Unnamed POI,49.4394,14.1928
Unnamed POI,49.7749,13.893
Unnamed POI,50.2428,17.1867
Unnamed POI,49.7227,13.8522
Unnamed POI,49.7011,13.9566
Kazatelna,49.6925,13.9431
Unnamed POI,49.1775,17.3398
Stvořidla,49.6659,15.3354
U kapličky,49.0025,14.5322
Unnamed POI,50.7611,14.3934
Unnamed POI,49.285,16.669
Unnamed POI,49.5735,16.2716
Unnamed POI,49.6698,17.5346
Unnamed POI,49.8948,14.9159
Unnamed POI,48.9518,14.1902
Unnamed POI,49.9581,14.1936
Unnamed POI,49.9572,14.192
Unnamed POI,50.6727,14.2053
Unnamed POI,49.8704,14.5367
Unnamed POI,50.8715,14.2623
Unnamed POI,50.1321,14.4013
Unnamed POI,50.1327,14.4005
Unnamed POI,50.1331,14.3993
Unnamed POI,50.1333,14.3986
Unnamed POI,50.134,14.3965
Unnamed POI,50.8672,14.3657
Unnamed POI,49.6472,18.5583
Unnamed POI,50.2268,17.2212
Unnamed POI,50.226,17.2245
Unnamed POI,49.6445,18.5565
Unnamed POI,50.2488,17.1899
Unnamed POI,50.2432,17.1454
Unnamed POI,50.227,12.8917
Unnamed POI,50.2277,17.0992
Unnamed POI,50.2338,17.112
Unnamed POI,49.0643,13.3947
Vyhlídková plošina na kopci Kozlov,49.3468,17.1824
Malý Bezděz,50.5399,14.7137
Unnamed POI,49.8799,14.673
Unnamed POI,49.7214,14.9563
Myšák,49.8339,14.456
Unnamed POI,50.7881,14.2288
Unnamed POI,49.2543,13.3314
Unnamed POI,49.0726,17.4241
Unnamed POI,49.0734,17.4244
Unnamed POI,49.0735,17.4246
Unnamed POI,49.8987,14.473
Unnamed POI,49.901,14.4751
Mariensruh,50.8792,14.413
Unnamed POI,50.878,14.4123
Unnamed POI,50.1569,17.1492
Unnamed POI,50.0014,16.0277
Unnamed POI,49.645,16.7652
Unnamed POI,50.1787,14.2194
Unnamed POI,50.1908,14.2459
Unnamed POI,49.6486,16.7708
Unnamed POI,48.8111,14.3208
Unnamed POI,50.1157,14.323
Unnamed POI,50.028,14.9364
Unnamed POI,49.219,16.5678
Unnamed POI,49.2717,17.3205
Unnamed POI,50.7903,14.6523
Unnamed POI,50.7483,14.6304
Unnamed POI,50.8212,14.357
Unnamed POI,48.9617,16.7524
Vyhlídka sv. Ludmily,50.1702,14.3735
Unnamed POI,50.1704,14.374
Unnamed POI,50.1663,14.3609
Unnamed POI,50.1663,14.3612
Unnamed POI,49.9686,12.6995
Unnamed POI,50.0385,14.5706
Dlouhý hřeben,50.6105,14.5695
Unnamed POI,49.5762,18.4746
Unnamed POI,49.8883,14.3919
Unnamed POI,49.8684,14.3616
Unnamed POI,49.681,13.4649
Unnamed POI,49.6321,18.2022
Unnamed POI,49.6319,18.2012
Unnamed POI,49.336,14.2978
Unnamed POI,49.4748,13.2715
Černá skála,49.8162,13.6376
velke skalky,49.278,16.7001
velke skalky,49.2779,16.7
Unnamed POI,50.0194,14.4816
Unnamed POI,50.5877,14.3718
Na horách,50.4515,14.2102
Rozhledna Bukovka,50.0141,17.0131
Unnamed POI,48.7181,14.7075
Unnamed POI,48.9209,14.3417
Unnamed POI,48.9197,14.3428
Unnamed POI,48.9043,14.4028
Unnamed POI,48.8567,16.4719
Unnamed POI,49.647,18.2663
Unnamed POI,50.7845,14.6469
Unnamed POI,50.1006,17.1502
Unnamed POI,50.3721,12.9274
Unnamed POI,50.3514,12.934
Unnamed POI,50.3741,12.9151
Unnamed POI,50.338,12.9238
Unnamed POI,49.1777,13.2538
Unnamed POI,49.9681,14.4112
Unnamed POI,49.8725,14.4523
Unnamed POI,50.6879,15.2588
Vyhled Nad Jizdarnou,49.6053,18.5266
Unnamed POI,49.5523,17.0947
Unnamed POI,49.6988,14.4561
Unnamed POI,49.2774,13.6082
Rozhledna Fajtův kopec,49.3601,16.0262
Unnamed POI,49.8655,17.8739
Unnamed POI,50.9347,15.0767
9-StoneStand,49.4488,13.8403
Unnamed POI,49.825,17.6672
Výhled na Alpy,50.0052,16.7253
Unnamed POI,50.1792,15.8417
Vyhlídka Chabeřické skály,49.751,15.0878
Unnamed POI,50.3118,16.3684
Unnamed POI,50.353,16.3599
Unnamed POI,49.1334,13.5637
Prostřední skála,49.9851,17.0583
Unnamed POI,49.0683,13.4951
Nad Hraběšicemi,49.9865,17.0792
Unnamed POI,49.4123,16.7581
Helišova skála,49.4125,16.7587
Unnamed POI,49.1884,16.7636
Vyhlídka na Karlík,49.9383,14.2618
Vyhlídka kouzel,50.5723,16.1398
Unnamed POI,50.5269,13.7621
Unnamed POI,50.5321,13.7591
Unnamed POI,49.8915,14.2363
Unnamed POI,49.8914,14.2361
Unnamed POI,49.5822,18.4981
Unnamed POI,50.2543,12.9928
Unnamed POI,49.8008,14.4359
Unnamed POI,49.9603,15.2693
Unnamed POI,49.6717,13.5286
Unnamed POI,48.7476,14.5872
Unnamed POI,49.971,14.0582
Unnamed POI,50.0914,14.4048
Unnamed POI,49.8564,13.9492
Unnamed POI,50.0885,14.4496
Unnamed POI,50.0884,14.4468
Unnamed POI,50.0885,14.4476
Unnamed POI,49.7038,17.7376
Unnamed POI,49.6994,16.7965
Unnamed POI,49.7056,16.8105
Vinohrady Révová,49.203,16.6532
Unnamed POI,49.2013,16.6594
Unnamed POI,49.3323,16.8248
Unnamed POI,49.3346,16.8301
Unnamed POI,49.6364,18.4821
Kraví pole,49.0118,14.0931
Vyhlídková Terasa pro veřejnost,50.1065,14.2655
Unnamed POI,50.49,13.9235
Unnamed POI,49.4124,14.641
Unnamed POI,49.4125,16.7587
Unnamed POI,50.0841,14.4236
Unnamed POI,49.62,16.8891
Unnamed POI,48.9302,14.5299
Unnamed POI,49.917,14.2923
Unnamed POI,49.9129,14.3027
Unnamed POI,49.0252,13.9545
Křížák,49.0526,16.319
Unnamed POI,48.8207,14.0529
Unnamed POI,50.2768,13.5271
Vyhlídka Homolka,49.7998,14.4366
Vyhlídka,49.9515,14.0969
Unnamed POI,49.1813,16.5817
Prase divoké,50.1742,15.9111
Unnamed POI,50.5517,14.1344
Unnamed POI,50.6208,14.1189
Unnamed POI,50.6802,14.2059
Unnamed POI,50.5901,14.1005
Unnamed POI,50.5905,14.1009
Unnamed POI,50.6057,14.1224
Unnamed POI,50.6521,14.0597
Unnamed POI,49.5386,16.5664
Unnamed POI,50.4912,13.9389
Rozhledna Babka,49.7586,15.0987
Unnamed POI,50.5204,13.6341
Panorama Jamné,48.9065,14.4054
Strážná,49.3546,16.7422
Unnamed POI,49.5629,16.5496
Unnamed POI,50.0919,14.4062
Unnamed POI,50.493,13.9031
Unnamed POI,50.4935,13.9154
Unnamed POI,49.2926,16.8935
Unnamed POI,50.1196,14.4067
Unnamed POI,50.1158,14.407
Unnamed POI,50.1158,14.4067
Unnamed POI,50.7252,14.5989
Unnamed POI,50.5393,14.7138
Unnamed POI,50.5646,14.0894
Unnamed POI,48.8594,14.8132
Unnamed POI,50.6904,15.1831
Unnamed POI,50.5933,15.2632
Unnamed POI,49.9463,15.2643
Unnamed POI,49.9476,15.2657
Unnamed POI,50.4609,14.5934
Unnamed POI,50.3032,14.3143
Unnamed POI,50.3452,14.3345
Unnamed POI,50.4119,16.2029
Unnamed POI,49.5655,18.4077
Unnamed POI,49.5671,18.4076
Unnamed POI,50.4786,13.5435
Unnamed POI,49.9768,12.7038
Unnamed POI,50.1863,12.7493
Unnamed POI,50.1841,12.7576
Unnamed POI,50.1588,15.2756
Unnamed POI,49.532,17.7512
Strážisko,49.637,17.4784
Unnamed POI,49.5982,18.4541
Unnamed POI,50.7428,13.986
Unnamed POI,50.7066,13.8564
Unnamed POI,50.36,12.9333
Unnamed POI,50.3495,12.9274
Unnamed POI,50.35,12.9093
Lom ČSA,50.5456,13.4919
Unnamed POI,50.5471,13.4834
Unnamed POI,50.5459,13.4828
Vláďulina vyhlídka,50.5481,13.468
Unnamed POI,50.5427,13.461
Vyhlídka Jelení skok,50.2233,12.8808
Vyhlídkový altán Josefa Jungmanna,50.2,12.843
Unnamed POI,50.2139,12.8534
Unnamed POI,49.9493,14.0927
Unnamed POI,49.9401,14.1196
Unnamed POI,49.6091,15.5829
Unnamed POI,50.8513,15.1946
Unnamed POI,49.228,16.6356
Unnamed POI,48.8486,16.04
Unnamed POI,50.2042,12.8423
Unnamed POI,50.2254,12.8675
Unnamed POI,50.229,12.8787
Unnamed POI,50.0343,17.1989
Unnamed POI,50.022,17.1816
Unnamed POI,49.6567,17.8236
Unnamed POI,50.0196,17.3091
Na Špici,49.7023,16.2561
Unnamed POI,50.2362,12.8736
Hvězdička,48.9413,15.7238
Vyhlídka pod Liščím vrchem,50.2825,12.9998
Unnamed POI,49.3779,15.6996
Unnamed POI,50.1042,14.3216
Unnamed POI,50.0289,15.1219
Unnamed POI,49.9391,14.1877
Unnamed POI,49.9388,14.1869
Unnamed POI,49.9357,14.1954
Unnamed POI,48.9259,14.3402
Unnamed POI,50.0506,14.4361
Unnamed POI,50.3728,13.1467
Unnamed POI,50.8027,14.4576
Unnamed POI,49.7769,15.0271
na Hadrava,49.3066,13.1579
na Kaple Nejsvětější Trojice,49.3058,13.1305
Unnamed POI,50.0628,14.4174
Kočičí skála,50.5492,13.4239
Prachovna,50.5442,15.1921
Unnamed POI,50.08,12.3656
Unnamed POI,49.9902,14.3355
Lovecká vyhlídka,50.1845,12.7907
Unnamed POI,49.6937,18.3526
Unnamed POI,49.5859,15.9431
Unnamed POI,48.9033,14.4953
Unnamed POI,48.9358,14.5568
Unnamed POI,50.078,14.3984
Unnamed POI,50.6425,14.4798
Unnamed POI,50.1322,17.1508
Kremelna,49.1444,13.3983
Draci skaly,49.1179,13.5012
Kosatce Skelna,49.1582,13.4025
Vyhlídkový altán,49.9018,12.7808
Unnamed POI,49.9621,16.5959
Unnamed POI,49.7578,16.6749
Unnamed POI,50.0573,14.3775
Unnamed POI,50.0866,14.4094
Unnamed POI,48.8574,15.8611
Unnamed POI,50.0944,14.4178
Vyhlídka Maleni,50.0887,14.4111
Svatý kopeček,48.8063,16.6467
Unnamed POI,48.8053,16.636
Unnamed POI,50.1726,17.6046
Unnamed POI,48.8982,14.2409
Vyhlídková věž Lednická kolonáda,48.7926,16.8185
Vyhlídka Josefa II.,50.3248,12.5198
Unnamed POI,49.8902,17.9516
Unnamed POI,50.7275,14.6074
Bönischovy Boudy,50.6447,15.7001
Vyhled do udoli Zlateho potoka u Retenice,49.1267,13.613
Unnamed POI,49.3617,13.6128
Unnamed POI,50.7449,15.6235
Unnamed POI,49.0322,13.5276
Unnamed POI,48.8128,14.3145
Unnamed POI,50.6893,14.8205
Unnamed POI,49.1397,18.0613
Unnamed POI,48.8762,16.6621
Pavlov,48.872,16.6556
Unnamed POI,50.77,15.4318
Unnamed POI,49.074,17.6863
Unnamed POI,49.0245,13.9869
Unnamed POI,49.0793,15.4366
Unnamed POI,50.0921,14.4069
Unnamed POI,49.5924,17.2608
Unnamed POI,50.123,14.4132
Unnamed POI,49.9772,17.446
Hrubý Jeseník,49.9726,17.4395
Unnamed POI,50.0914,14.4633
Unnamed POI,49.5347,17.0831
Unnamed POI,49.6162,15.3941
Unnamed POI,50.2177,12.8591
Unnamed POI,49.384,16.8756
Triangl,50.8762,15.1743
Unnamed POI,50.529,15.0339
Unnamed POI,49.2047,17.9429
Vyhlídkové místo,49.8817,17.8622
Vyhlídkové místo,49.8755,17.8499
Unnamed POI,49.2505,13.5127
Unnamed POI,50.8497,14.6455
Unnamed POI,50.8668,14.5663
Unnamed POI,50.4147,14.9026
Unnamed POI,50.7702,14.6556
Rozhledna,50.0901,14.4439
Unnamed POI,49.9555,14.4244
Unnamed POI,49.9554,14.4165
Věž sv. Jakuba,49.1852,15.451
Unnamed POI,49.1732,13.25
Panorama vimperských kopců,49.0686,13.768
Unnamed POI,50.6203,14.6131
Unnamed POI,50.6562,14.4923
Unnamed POI,50.6561,14.4935
Unnamed POI,50.0981,14.4464
Unnamed POI,50.0981,14.4463
Unnamed POI,50.0981,14.4455
Unnamed POI,50.0981,14.4453
Unnamed POI,50.2757,12.9952
Unnamed POI,49.7659,13.931
Unnamed POI,49.7631,13.9197
Hubertova Vyhlídka,49.1649,15.5608
Pětnice - rozhledna Christiana Battaglii,49.3751,13.8138
Lesní vyhlídka nad Ohří,50.1972,12.8029
Unnamed POI,50.3496,13.0653
Unnamed POI,50.3496,13.0667
Unnamed POI,50.3683,16.9937
Stezka korunami stromů Krkonoše,50.6311,15.7576
Unnamed POI,49.0928,16.2197
Unnamed POI,49.0929,16.2261
Mravenečník,50.7003,13.5646
Unnamed POI,49.1865,13.3383
Unnamed POI,49.5343,16.8532
Unnamed POI,49.535,16.842
Unnamed POI,50.1294,16.9035
Unnamed POI,50.1238,16.9051
Unnamed POI,50.1278,16.9054
Unnamed POI,50.1075,16.9125
Unnamed POI,49.4977,15.8323
Unnamed POI,50.1457,12.6608
Unnamed POI,49.1965,16.6079
Unnamed POI,48.9711,13.5973
Unnamed POI,50.7209,14.8097
Unnamed POI,49.5867,18.3968
Unnamed POI,50.7933,14.1094
Unnamed POI,50.7969,14.116
Unnamed POI,50.7543,14.0921
Unnamed POI,49.3718,18.3495
Rozhledna Miloňová,49.3807,18.338
Unnamed POI,49.8557,13.2248
Unnamed POI,49.8022,13.4856
Unnamed POI,49.7918,13.5259
Unnamed POI,49.3644,13.0281
Unnamed POI,49.3668,12.9946
Unnamed POI,50.6137,16.1215
Unnamed POI,49.4071,12.9243
Unnamed POI,49.594,17.2515
Unnamed POI,49.8628,18.2
Unnamed POI,49.0901,16.2481
Jehlický vrch,50.2335,15.6654
Unnamed POI,49.0476,18.0079
Unnamed POI,49.0499,18.0084
Unnamed POI,49.0522,18.0084
Unnamed POI,49.8349,18.2967
Unnamed POI,50.7376,15.4858
Unnamed POI,50.1222,17.3442
Unnamed POI,48.8805,14.2633
Unnamed POI,50.8832,14.2779
Unnamed POI,50.7397,14.5434
Zatopený mlýn,49.133,16.1006
Unnamed POI,50.0852,14.4301
Unnamed POI,50.1537,15.8336
Unnamed POI,50.4481,12.8224
Unnamed POI,50.3687,12.925
Unnamed POI,50.3669,12.9301
Unnamed POI,50.4043,12.9351
Unnamed POI,48.9775,13.9946
Chochola,49.5379,16.8686
Unnamed POI,50.7611,14.5961
Unnamed POI,50.7613,14.597
Unnamed POI,50.1494,16.829
Unnamed POI,50.3775,13.0462
Unnamed POI,50.4489,12.8232
Unnamed POI,50.4244,13.1116
Unnamed POI,50.4244,13.1115
Unnamed POI,50.424,13.1115
Unnamed POI,50.4041,13.0627
Unnamed POI,50.3481,13.0447
Unnamed POI,50.203,17.1869
Unnamed POI,50.4991,13.6101
Unnamed POI,50.8259,14.8137
Unnamed POI,49.9577,14.1931
Magdalenina skála,49.1403,16.2362
Světovina,49.8683,13.7423
Unnamed POI,49.5081,18.1347
Vyhlídková věž Jana Křtitele,50.6377,13.827
Okno,50.4019,12.7498
Unnamed POI,50.4016,12.7496
Strašidlo,50.4013,12.7496
Borůvčí,50.401,12.7506
Unnamed POI,50.721,15.5351
Unnamed POI,50.7201,15.5361
Vysoká,49.7963,12.6122
Unnamed POI,50.0635,14.4026
Unnamed POI,50.3452,16.1513
Unnamed POI,50.3593,12.9568
Unnamed POI,50.3837,12.994
Unnamed POI,50.3842,12.9948
Unnamed POI,50.6759,14.5527
Unnamed POI,49.0879,16.3235
Unnamed POI,50.3545,12.9497
Unnamed POI,49.9832,18.1225
Unnamed POI,50.0212,13.8983
Unnamed POI,49.6358,16.7694
Unnamed POI,50.3373,12.9512
Pohled na lázně,50.3674,12.926
Unnamed POI,50.4605,13.0858
Unnamed POI,50.1486,16.8224
Unnamed POI,50.1537,16.8218
Unnamed POI,50.1478,16.831
Unnamed POI,50.149,16.8376
Voštinová skála,50.0106,16.9718
Výhled na trať a Chomutov,50.4219,13.4319
Unnamed POI,49.5874,16.6248
Unnamed POI,50.0411,13.8765
Unnamed POI,50.0636,14.4159
Tržnice na Zelném trhu,49.1927,16.6086
Unnamed POI,50.6907,15.2035
Vyhlídka U Kříže,50.6829,15.2188
Unnamed POI,50.1173,12.3684
Unnamed POI,49.6798,12.6668
Unnamed POI,49.691,13.3299
Unnamed POI,50.8548,14.4056
Unnamed POI,50.8549,14.4056
Unnamed POI,49.9997,16.2014
Unnamed POI,50.3184,13.9108
Unnamed POI,50.2288,13.8077
Unnamed POI,49.9497,14.2674
Unnamed POI,49.9427,14.2747
Rozhledna Maják,50.031,15.1972
Pozorovatelna vodního ptactva,50.1139,12.3178
Unnamed POI,50.8803,14.3203
U Köglerova kříže,50.9104,14.4881
Nadhledna Háječek,49.9378,16.8362
Unnamed POI,50.2539,13.437
Unnamed POI,50.1371,14.4024
Svah Čertovka,50.6237,14.0541
Kašparova vyhlídka,49.6245,17.4451
Goethova vyhlídka,49.8124,12.8523
Rozhledna Vinice,50.0777,14.7304
Krahulcova vyhlídka,49.463,16.7202
Unnamed POI,50.9484,14.4462
rozhledna Lebedov,49.2125,17.2868
Unnamed POI,50.0777,13.2148
Unnamed POI,49.0482,17.3418
Unnamed POI,49.0357,17.3271
Unnamed POI,50.8381,14.2924
Unnamed POI,50.0914,14.4628
Unnamed POI,50.7208,14.6581
Unnamed POI,49.3042,16.2581
Unnamed POI,50.1683,14.6056
Unnamed POI,48.9773,16.9624
Unnamed POI,48.9301,14.3184
Unnamed POI,50.6842,15.4098
Unnamed POI,50.6832,15.4144
Unnamed POI,50.6842,15.4336
Unnamed POI,50.6834,15.4251
Unnamed POI,48.8117,14.3118
Unnamed POI,49.5586,18.4434
Unnamed POI,49.5491,13.0177
Vyhlídka u kostela,48.81,14.316
Unnamed POI,49.2613,16.6886
Novoveský vrch,49.9964,17.2715
Unnamed POI,50.7363,15.2572
Unnamed POI,49.5351,16.779
Unnamed POI,50.2333,14.8905
Unnamed POI,50.2337,14.8958
Unnamed POI,50.5519,13.484
Unnamed POI,50.3737,12.9195
Unnamed POI,48.7271,14.7265
Unnamed POI,48.7309,14.7199
Žampašská vyhlídka,49.8702,14.4879
Na Výhledu,50.8611,14.9649
Velký kámen,49.7282,13.7368
Unnamed POI,50.2542,14.2868
Unnamed POI,49.4022,14.6128
Unnamed POI,50.8778,14.4121
Unnamed POI,50.8784,14.4122
Unnamed POI,50.8572,14.5816
Unnamed POI,49.4505,14.3667
Unnamed POI,49.5814,17.9668
Unnamed POI,49.5849,17.966
Unnamed POI,49.5825,17.9603
Unnamed POI,49.8463,14.9629
Unnamed POI,50.186,15.9833
Unnamed POI,49.7512,13.9764
Máchova vyhlídka,50.6124,14.5074
Unnamed POI,50.6106,14.5038
Unnamed POI,50.6209,14.4094
Papinova vyhlídka,50.6287,14.4029
Unnamed POI,49.2079,15.8703
Unnamed POI,49.9226,16.5743
Unnamed POI,49.855,16.5561
Unnamed POI,49.8442,16.5474
Unnamed POI,49.8298,16.5733
Unnamed POI,49.8018,13.8806
Vyhlídka na Bezděz,50.5255,14.6874
Unnamed POI,50.1715,14.3661
Unnamed POI,49.6264,18.5595
Unnamed POI,50.3705,14.8731
Unnamed POI,50.7351,14.667
Unnamed POI,50.1895,12.7577
Unnamed POI,50.1906,12.7571
Nad Strží,50.7581,14.7084
Vyhlídka na soutok,49.2345,14.3845
Kořenská skála,49.2355,14.3849
Unnamed POI,49.8904,15.5774
Unnamed POI,50.6115,14.1848
Unnamed POI,50.6115,14.1842
Unnamed POI,50.6054,14.2067
Unnamed POI,50.0842,14.397
Unnamed POI,49.1042,13.5032
Unnamed POI,49.108,13.5449
Unnamed POI,49.5312,18.3782
Unnamed POI,49.5126,18.3206
Unnamed POI,49.4759,18.3051
Unnamed POI,49.5426,16.4704
Unnamed POI,48.8415,16.6358
Vyhlídka dědy z Dědova,50.5599,16.2028
Unnamed POI,50.5278,13.7639
Unnamed POI,50.0023,13.8249
Joštova vyhlídka,50.1495,15.9638
Unnamed POI,49.2057,17.6886
Unnamed POI,50.7508,14.7271
Unnamed POI,49.9539,18.107
Unnamed POI,49.6352,17.3421
Unnamed POI,49.6346,17.3364
Unnamed POI,49.6325,17.3409
Unnamed POI,49.6331,17.3402
Unnamed POI,49.1321,14.1303
Unnamed POI,49.2637,17.1097
rozhledna Vyšicko,48.9205,17.0218
Unnamed POI,50.2914,17.1061
Unnamed POI,50.737,14.6032
Unnamed POI,50.2375,17.18
Unnamed POI,50.6294,14.6078
Unnamed POI,49.2133,15.8704
Unnamed POI,49.3514,17.6579
Unnamed POI,49.3382,17.661
Unnamed POI,49.5551,18.4023
Unnamed POI,50.3907,13.0068
Unnamed POI,50.3909,13.0075
Šumavská vyhlídka,49.1678,14.0913
Unnamed POI,49.5917,18.1155
Unnamed POI,49.5877,18.1253
Unnamed POI,50.6531,15.5808
Unnamed POI,50.6565,14.5193
Unnamed POI,50.6583,14.5181
Unnamed POI,50.6578,14.5242
Těchanovická vyhlídka,49.8163,17.681
Unnamed POI,50.0809,14.4022
Vyhlídka Praděd,50.122,17.3976
Unnamed POI,50.7494,14.7104
průhled na Klíč,50.7395,14.5457
Unnamed POI,49.6665,18.3968
Unnamed POI,49.5399,18.4689
Muflon a daněk,50.1744,15.9111
Jelen sika Dybowského,50.1708,15.9138
Unnamed POI,49.5537,18.6181
Malé Hradisko,49.8026,16.1702
Unnamed POI,49.8944,13.5394
Unnamed POI,49.8942,13.5389
Unnamed POI,49.5568,18.7776
Lama a klokan,50.2058,15.9173
Unnamed POI,50.0929,14.347
Unnamed POI,50.9146,15.0797
Unnamed POI,50.9148,15.0769
Unnamed POI,50.9163,15.0791
Sokolohrady,49.7148,15.7137
Knesplova vyhlídka,50.805,14.648
Unnamed POI,50.3047,12.1765
Chloudov,50.6275,15.2386
Unnamed POI,49.1792,15.4677
Unnamed POI,49.1799,15.4682
Unnamed POI,49.9712,15.2616
Unnamed POI,49.9639,15.2413
Luisino údolí,50.6591,15.6486
Unnamed POI,50.5621,15.1687
Unnamed POI,49.4393,14.1906
Unnamed POI,49.4386,14.192
Unnamed POI,49.4254,14.1954
Duncanova vyhlídka,49.9967,12.6932
Unnamed POI,50.6341,15.3067
U Peršinky,50.6182,15.3085
U Bakala,50.6216,15.3052
Peretka,50.616,15.3099
Unnamed POI,50.3844,13.7946
Unnamed POI,49.9097,14.3974
Unnamed POI,49.1917,13.3728
Unnamed POI,49.1526,15.7831
Brusná,49.9317,16.9345
Unnamed POI,50.3463,12.7405
Unnamed POI,50.3575,12.8481
Unnamed POI,50.3695,12.5671
Unnamed POI,49.4296,16.0126
Unnamed POI,49.9783,12.7107
Unnamed POI,49.3997,18.1052
Unnamed POI,50.017,14.3617
Unnamed POI,50.1944,13.6432
Unnamed POI,49.4484,18.3216
Unnamed POI,49.41,18.0979
Unnamed POI,51.0106,14.4301
Unnamed POI,49.2376,16.738
Šeptouchovská skála,49.6944,15.2718
pod Šeptouchovskou skálou,49.6945,15.2715
Unnamed POI,50.8491,14.5953
Unnamed POI,50.8495,14.6021
Unnamed POI,50.0422,14.2918
Unnamed POI,50.2183,13.6807
